symbol,interval,open_time_ms,open_time_iso,open,high,low,close,volume,close_time_ms,close_time_iso,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
DE,5m,1729083600000,2024-10-16T13:00:00+00:00,404,404,404,404,320,1729083899999,2024-10-16T13:04:59.999000+00:00,,7,,
DE,5m,1729084200000,2024-10-16T13:10:00+00:00,402,402,402,402,347,1729084499999,2024-10-16T13:14:59.999000+00:00,,7,,
DE,5m,1729085400000,2024-10-16T13:30:00+00:00,403.23,403.83,403.115,403.56,11984,1729085699999,2024-10-16T13:34:59.999000+00:00,,181,,
DE,5m,1729085700000,2024-10-16T13:35:00+00:00,404.13,404.385,403.68,404.12,6720,1729085999999,2024-10-16T13:39:59.999000+00:00,,196,,
DE,5m,1729086000000,2024-10-16T13:40:00+00:00,404.345,405.48,404.18,405.12,4621,1729086299999,2024-10-16T13:44:59.999000+00:00,,163,,
DE,5m,1729086300000,2024-10-16T13:45:00+00:00,405.605,405.925,405.155,405.79,7554,1729086599999,2024-10-16T13:49:59.999000+00:00,,279,,
DE,5m,1729086600000,2024-10-16T13:50:00+00:00,405.43,405.47,404.35,404.77,17471,1729086899999,2024-10-16T13:54:59.999000+00:00,,452,,
DE,5m,1729086900000,2024-10-16T13:55:00+00:00,405.14,405.84,405.14,405.46,9381,1729087199999,2024-10-16T13:59:59.999000+00:00,,237,,
DE,5m,1729087200000,2024-10-16T14:00:00+00:00,405.48,406.4012,405.48,406.4012,18851,1729087499999,2024-10-16T14:04:59.999000+00:00,,464,,
DE,5m,1729087500000,2024-10-16T14:05:00+00:00,406.295,406.95,406.295,406.56,10527,1729087799999,2024-10-16T14:09:59.999000+00:00,,330,,
DE,5m,1729087800000,2024-10-16T14:10:00+00:00,406.49,406.49,405.42,405.42,4046,1729088099999,2024-10-16T14:14:59.999000+00:00,,207,,
DE,5m,1729088100000,2024-10-16T14:15:00+00:00,405.42,405.91,405.27,405.27,11975,1729088399999,2024-10-16T14:19:59.999000+00:00,,278,,
DE,5m,1729088400000,2024-10-16T14:20:00+00:00,405.32,405.32,404.47,404.47,5964,1729088699999,2024-10-16T14:24:59.999000+00:00,,284,,
DE,5m,1729088700000,2024-10-16T14:25:00+00:00,404.24,404.68,404,404.175,9181,1729088999999,2024-10-16T14:29:59.999000+00:00,,268,,
DE,5m,1729089000000,2024-10-16T14:30:00+00:00,403.69,404.73,403.635,404.5862,13429,1729089299999,2024-10-16T14:34:59.999000+00:00,,293,,
DE,5m,1729089300000,2024-10-16T14:35:00+00:00,404.375,404.6,404.12,404.12,10481,1729089599999,2024-10-16T14:39:59.999000+00:00,,298,,
DE,5m,1729089600000,2024-10-16T14:40:00+00:00,404.12,404.24,403.69,404.185,4127,1729089899999,2024-10-16T14:44:59.999000+00:00,,178,,
DE,5m,1729089900000,2024-10-16T14:45:00+00:00,404.08,404.5,404.08,404.365,2256,1729090199999,2024-10-16T14:49:59.999000+00:00,,104,,
DE,5m,1729090200000,2024-10-16T14:50:00+00:00,404.365,404.7653,404.365,404.72,2045,1729090499999,2024-10-16T14:54:59.999000+00:00,,100,,
DE,5m,1729090500000,2024-10-16T14:55:00+00:00,404.7525,405.12,404.58,405.05,5338,1729090799999,2024-10-16T14:59:59.999000+00:00,,191,,
DE,5m,1729090800000,2024-10-16T15:00:00+00:00,404.82,404.82,404.45,404.45,3430,1729091099999,2024-10-16T15:04:59.999000+00:00,,180,,
