symbol,interval,open_time_ms,open_time_iso,open,high,low,close,volume,close_time_ms,close_time_iso,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
BDX,5m,1729085400000,2024-10-16T13:30:00+00:00,241.4,241.765,241.14,241.2,16700,1729085699999,2024-10-16T13:34:59.999000+00:00,,218,,
BDX,5m,1729085700000,2024-10-16T13:35:00+00:00,241.066,241.21,240.28,240.685,3902,1729085999999,2024-10-16T13:39:59.999000+00:00,,156,,
BDX,5m,1729086000000,2024-10-16T13:40:00+00:00,240.44,241.31,240.41,241.24,3633,1729086299999,2024-10-16T13:44:59.999000+00:00,,162,,
BDX,5m,1729086300000,2024-10-16T13:45:00+00:00,241.355,242.74,241.355,242.445,13853,1729086599999,2024-10-16T13:49:59.999000+00:00,,211,,
BDX,5m,1729086600000,2024-10-16T13:50:00+00:00,242.15,242.94,242.14,242.25,23095,1729086899999,2024-10-16T13:54:59.999000+00:00,,397,,
BDX,5m,1729086900000,2024-10-16T13:55:00+00:00,242.49,242.9,242.3401,242.72,18751,1729087199999,2024-10-16T13:59:59.999000+00:00,,217,,
BDX,5m,1729087200000,2024-10-16T14:00:00+00:00,242.62,242.9,242.17,242.17,13789,1729087499999,2024-10-16T14:04:59.999000+00:00,,318,,
BDX,5m,1729087500000,2024-10-16T14:05:00+00:00,242.392,242.392,241.77,241.985,4143,1729087799999,2024-10-16T14:09:59.999000+00:00,,204,,
BDX,5m,1729087800000,2024-10-16T14:10:00+00:00,241.86,241.88,241.4,241.51,6923,1729088099999,2024-10-16T14:14:59.999000+00:00,,158,,
BDX,5m,1729088100000,2024-10-16T14:15:00+00:00,241.51,241.68,241.02,241.02,8711,1729088399999,2024-10-16T14:19:59.999000+00:00,,235,,
BDX,5m,1729088400000,2024-10-16T14:20:00+00:00,241.14,241.3,240.79,240.82,35920,1729088699999,2024-10-16T14:24:59.999000+00:00,,239,,
BDX,5m,1729088700000,2024-10-16T14:25:00+00:00,240.835,241.23,240.6201,241.04,9521,1729088999999,2024-10-16T14:29:59.999000+00:00,,229,,
BDX,5m,1729089000000,2024-10-16T14:30:00+00:00,241.035,241.05,240.87,241.015,6150,1729089299999,2024-10-16T14:34:59.999000+00:00,,116,,
BDX,5m,1729089300000,2024-10-16T14:35:00+00:00,241.025,241.175,241.025,241.035,8747,1729089599999,2024-10-16T14:39:59.999000+00:00,,266,,
BDX,5m,1729089600000,2024-10-16T14:40:00+00:00,241.14,241.14,240.835,241,14999,1729089899999,2024-10-16T14:44:59.999000+00:00,,297,,
BDX,5m,1729089900000,2024-10-16T14:45:00+00:00,241.005,241.005,240.75,240.93,9256,1729090199999,2024-10-16T14:49:59.999000+00:00,,184,,
BDX,5m,1729090200000,2024-10-16T14:50:00+00:00,241.035,241.352,241.035,241.34,5838,1729090499999,2024-10-16T14:54:59.999000+00:00,,153,,
BDX,5m,1729090500000,2024-10-16T14:55:00+00:00,241.45,241.45,240.86,240.895,9274,1729090799999,2024-10-16T14:59:59.999000+00:00,,176,,
BDX,5m,1729090800000,2024-10-16T15:00:00+00:00,240.8,240.825,240.49,240.625,4892,1729091099999,2024-10-16T15:04:59.999000+00:00,,146,,
BDX,5m,1729091100000,2024-10-16T15:05:00+00:00,240.47,240.625,239.86,239.885,9095,1729091399999,2024-10-16T15:09:59.999000+00:00,,238,,
BDX,5m,1729091400000,2024-10-16T15:10:00+00:00,239.9,239.9,239.7,239.83,7263,1729091699999,2024-10-16T15:14:59.999000+00:00,,179,,
BDX,5m,1729091700000,2024-10-16T15:15:00+00:00,239.83,239.83,239.6,239.745,5100,1729091999999,2024-10-16T15:19:59.999000+00:00,,179,,
BDX,5m,1729092000000,2024-10-16T15:20:00+00:00,239.7,240.09,239.67,239.99,43078,1729092299999,2024-10-16T15:24:59.999000+00:00,,342,,
BDX,5m,1729092300000,2024-10-16T15:25:00+00:00,239.78,239.91,239.605,239.845,3355,1729092599999,2024-10-16T15:29:59.999000+00:00,,131,,
BDX,5m,1729092600000,2024-10-16T15:30:00+00:00,239.715,239.715,239.28,239.65,8642,1729092899999,2024-10-16T15:34:59.999000+00:00,,277,,
BDX,5m,1729092900000,2024-10-16T15:35:00+00:00,239.54,239.54,239.53,239.53,1099,1729093199999,2024-10-16T15:39:59.999000+00:00,,40,,
BDX,5m,1729093200000,2024-10-16T15:40:00+00:00,239.52,239.73,239.52,239.66,13438,1729093499999,2024-10-16T15:44:59.999000+00:00,,298,,
BDX,5m,1729093500000,2024-10-16T15:45:00+00:00,239.655,239.98,239.615,239.81,13341,1729093799999,2024-10-16T15:49:59.999000+00:00,,216,,
BDX,5m,1729093800000,2024-10-16T15:50:00+00:00,239.64,239.8,239.34,239.565,5081,1729094099999,2024-10-16T15:54:59.999000+00:00,,209,,
BDX,5m,1729094100000,2024-10-16T15:55:00+00:00,239.7188,239.7188,239.5783,239.5783,2461,1729094399999,2024-10-16T15:59:59.999000+00:00,,70,,
BDX,5m,1729094400000,2024-10-16T16:00:00+00:00,239.59,239.62,239.398,239.398,6842,1729094699999,2024-10-16T16:04:59.999000+00:00,,170,,
BDX,5m,1729094700000,2024-10-16T16:05:00+00:00,239.56,239.59,239.505,239.53,3528,1729094999999,2024-10-16T16:09:59.999000+00:00,,114,,
BDX,5m,1729095000000,2024-10-16T16:10:00+00:00,239.54,239.57,239.36,239.415,3862,1729095299999,2024-10-16T16:14:59.999000+00:00,,135,,
BDX,5m,1729095300000,2024-10-16T16:15:00+00:00,239.415,239.8,239.415,239.8,11119,1729095599999,2024-10-16T16:19:59.999000+00:00,,251,,
BDX,5m,1729095600000,2024-10-16T16:20:00+00:00,239.84,240.22,239.8,240.055,19229,1729095899999,2024-10-16T16:24:59.999000+00:00,,303,,
BDX,5m,1729095900000,2024-10-16T16:25:00+00:00,240.055,240.055,239.84,239.9,4488,1729096199999,2024-10-16T16:29:59.999000+00:00,,156,,
BDX,5m,1729096200000,2024-10-16T16:30:00+00:00,239.955,239.955,239.69,239.83,3984,1729096499999,2024-10-16T16:34:59.999000+00:00,,89,,
BDX,5m,1729096500000,2024-10-16T16:35:00+00:00,239.85,240.0076,239.74,239.94,11239,1729096799999,2024-10-16T16:39:59.999000+00:00,,222,,
BDX,5m,1729096800000,2024-10-16T16:40:00+00:00,239.94,240.1,239.93,240.08,14294,1729097099999,2024-10-16T16:44:59.999000+00:00,,291,,
BDX,5m,1729097100000,2024-10-16T16:45:00+00:00,240.07,240.07,239.74,239.875,7871,1729097399999,2024-10-16T16:49:59.999000+00:00,,185,,
BDX,5m,1729097400000,2024-10-16T16:50:00+00:00,239.76,239.92,239.65,239.725,10125,1729097699999,2024-10-16T16:54:59.999000+00:00,,248,,
BDX,5m,1729097700000,2024-10-16T16:55:00+00:00,239.715,239.86,239.615,239.68,13095,1729097999999,2024-10-16T16:59:59.999000+00:00,,299,,
BDX,5m,1729098000000,2024-10-16T17:00:00+00:00,239.73,239.93,239.73,239.815,6867,1729098299999,2024-10-16T17:04:59.999000+00:00,,276,,
BDX,5m,1729098300000,2024-10-16T17:05:00+00:00,239.83,239.86,239.6,239.71,13025,1729098599999,2024-10-16T17:09:59.999000+00:00,,258,,
BDX,5m,1729098600000,2024-10-16T17:10:00+00:00,239.65,239.755,239.65,239.73,4396,1729098899999,2024-10-16T17:14:59.999000+00:00,,130,,
BDX,5m,1729098900000,2024-10-16T17:15:00+00:00,239.74,239.88,239.615,239.615,7852,1729099199999,2024-10-16T17:19:59.999000+00:00,,278,,
BDX,5m,1729099200000,2024-10-16T17:20:00+00:00,239.61,239.61,239.395,239.395,3014,1729099499999,2024-10-16T17:24:59.999000+00:00,,147,,
BDX,5m,1729099500000,2024-10-16T17:25:00+00:00,239.49,239.54,239.225,239.225,19996,1729099799999,2024-10-16T17:29:59.999000+00:00,,158,,
BDX,5m,1729099800000,2024-10-16T17:30:00+00:00,239.23,239.72,239.23,239.635,12518,1729100099999,2024-10-16T17:34:59.999000+00:00,,342,,
BDX,5m,1729100100000,2024-10-16T17:35:00+00:00,239.655,239.89,239.5801,239.825,7107,1729100399999,2024-10-16T17:39:59.999000+00:00,,192,,
BDX,5m,1729100400000,2024-10-16T17:40:00+00:00,239.87,239.88,239.74,239.785,6200,1729100699999,2024-10-16T17:44:59.999000+00:00,,135,,
BDX,5m,1729100700000,2024-10-16T17:45:00+00:00,239.785,239.785,239.69,239.77,3946,1729100999999,2024-10-16T17:49:59.999000+00:00,,99,,
BDX,5m,1729101000000,2024-10-16T17:50:00+00:00,239.76,239.87,239.655,239.655,7220,1729101299999,2024-10-16T17:54:59.999000+00:00,,213,,
BDX,5m,1729101300000,2024-10-16T17:55:00+00:00,239.655,239.85,239.655,239.82,2508,1729101599999,2024-10-16T17:59:59.999000+00:00,,95,,
BDX,5m,1729101600000,2024-10-16T18:00:00+00:00,239.82,239.92,239.8,239.87,12520,1729101899999,2024-10-16T18:04:59.999000+00:00,,257,,
BDX,5m,1729101900000,2024-10-16T18:05:00+00:00,239.87,240.0699,239.84,239.925,9470,1729102199999,2024-10-16T18:09:59.999000+00:00,,203,,
BDX,5m,1729102200000,2024-10-16T18:10:00+00:00,239.88,240.35,239.78,240.335,16764,1729102499999,2024-10-16T18:14:59.999000+00:00,,287,,
BDX,5m,1729102500000,2024-10-16T18:15:00+00:00,240.31,240.41,240.1,240.135,9786,1729102799999,2024-10-16T18:19:59.999000+00:00,,175,,
BDX,5m,1729102800000,2024-10-16T18:20:00+00:00,240.1,240.17,239.81,239.83,16336,1729103099999,2024-10-16T18:24:59.999000+00:00,,319,,
BDX,5m,1729103100000,2024-10-16T18:25:00+00:00,239.7764,239.82,239.56,239.7,7997,1729103399999,2024-10-16T18:29:59.999000+00:00,,200,,
