symbol,interval,open_time_ms,open_time_iso,open,high,low,close,volume,close_time_ms,close_time_iso,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
ELV,5m,1729080000000,2024-10-16T12:00:00+00:00,488.9,488.9,488.9,488.9,104,1729080299999,2024-10-16T12:04:59.999000+00:00,,4,,
ELV,5m,1729085100000,2024-10-16T13:25:00+00:00,485,485,485,485,174,1729085399999,2024-10-16T13:29:59.999000+00:00,,13,,
ELV,5m,1729085400000,2024-10-16T13:30:00+00:00,484,487.79,484,487.69,21005,1729085699999,2024-10-16T13:34:59.999000+00:00,,590,,
ELV,5m,1729085700000,2024-10-16T13:35:00+00:00,487.502,489.72,487.12,489.2,16176,1729085999999,2024-10-16T13:39:59.999000+00:00,,433,,
ELV,5m,1729086000000,2024-10-16T13:40:00+00:00,489.295,490.26,488.12,489.395,9762,1729086299999,2024-10-16T13:44:59.999000+00:00,,356,,
ELV,5m,1729086300000,2024-10-16T13:45:00+00:00,489.3201,492.43,489.3201,491.25,19964,1729086599999,2024-10-16T13:49:59.999000+00:00,,612,,
ELV,5m,1729086600000,2024-10-16T13:50:00+00:00,491.13,492.26,490.85,491.5101,18528,1729086899999,2024-10-16T13:54:59.999000+00:00,,525,,
ELV,5m,1729086900000,2024-10-16T13:55:00+00:00,491.73,493.21,491.73,493.03,19869,1729087199999,2024-10-16T13:59:59.999000+00:00,,595,,
ELV,5m,1729087200000,2024-10-16T14:00:00+00:00,493.03,493.89,491.9,492.21,18181,1729087499999,2024-10-16T14:04:59.999000+00:00,,589,,
ELV,5m,1729087500000,2024-10-16T14:05:00+00:00,492.5,493.73,492.47,493.145,17748,1729087799999,2024-10-16T14:09:59.999000+00:00,,394,,
ELV,5m,1729087800000,2024-10-16T14:10:00+00:00,493.14,493.3,491.73,492.06,16968,1729088099999,2024-10-16T14:14:59.999000+00:00,,535,,
ELV,5m,1729088100000,2024-10-16T14:15:00+00:00,492.41,493.78,492.41,493.68,10505,1729088399999,2024-10-16T14:19:59.999000+00:00,,379,,
ELV,5m,1729088400000,2024-10-16T14:20:00+00:00,493.49,493.67,491.37,492.01,21918,1729088699999,2024-10-16T14:24:59.999000+00:00,,474,,
ELV,5m,1729088700000,2024-10-16T14:25:00+00:00,492.06,493.64,492.005,492.985,9214,1729088999999,2024-10-16T14:29:59.999000+00:00,,315,,
ELV,5m,1729089000000,2024-10-16T14:30:00+00:00,492.985,494.225,492.94,493.67,9642,1729089299999,2024-10-16T14:34:59.999000+00:00,,402,,
ELV,5m,1729089300000,2024-10-16T14:35:00+00:00,493.71,494.45,493.71,494.035,6072,1729089599999,2024-10-16T14:39:59.999000+00:00,,281,,
ELV,5m,1729089600000,2024-10-16T14:40:00+00:00,494.03,494.37,493.59,493.95,9749,1729089899999,2024-10-16T14:44:59.999000+00:00,,406,,
ELV,5m,1729089900000,2024-10-16T14:45:00+00:00,493.945,494.24,493.1,493.475,14709,1729090199999,2024-10-16T14:49:59.999000+00:00,,457,,
ELV,5m,1729090200000,2024-10-16T14:50:00+00:00,493.72,495.57,493.72,495.115,15778,1729090499999,2024-10-16T14:54:59.999000+00:00,,554,,
ELV,5m,1729090500000,2024-10-16T14:55:00+00:00,495.09,495.09,494.37,494.82,21813,1729090799999,2024-10-16T14:59:59.999000+00:00,,630,,
ELV,5m,1729090800000,2024-10-16T15:00:00+00:00,494.89,495.14,494.78,494.925,7592,1729091099999,2024-10-16T15:04:59.999000+00:00,,345,,
ELV,5m,1729091100000,2024-10-16T15:05:00+00:00,494.9472,495.7,494.5,494.565,16541,1729091399999,2024-10-16T15:09:59.999000+00:00,,489,,
ELV,5m,1729091400000,2024-10-16T15:10:00+00:00,494.75,494.995,493.84,494.065,18547,1729091699999,2024-10-16T15:14:59.999000+00:00,,454,,
ELV,5m,1729091700000,2024-10-16T15:15:00+00:00,494.07,494.37,493.85,494.125,6387,1729091999999,2024-10-16T15:19:59.999000+00:00,,271,,
ELV,5m,1729092000000,2024-10-16T15:20:00+00:00,494.12,494.16,493.71,493.995,8904,1729092299999,2024-10-16T15:24:59.999000+00:00,,299,,
ELV,5m,1729092300000,2024-10-16T15:25:00+00:00,494.005,494.005,492.68,492.83,9973,1729092599999,2024-10-16T15:29:59.999000+00:00,,348,,
ELV,5m,1729092600000,2024-10-16T15:30:00+00:00,492.81,493.18,492.345,492.47,9802,1729092899999,2024-10-16T15:34:59.999000+00:00,,412,,
ELV,5m,1729092900000,2024-10-16T15:35:00+00:00,492.61,492.69,492.08,492.625,11578,1729093199999,2024-10-16T15:39:59.999000+00:00,,311,,
ELV,5m,1729093200000,2024-10-16T15:40:00+00:00,492.64,492.98,492.64,492.97,4483,1729093499999,2024-10-16T15:44:59.999000+00:00,,207,,
ELV,5m,1729093500000,2024-10-16T15:45:00+00:00,493.07,493.42,492.87,493.42,6825,1729093799999,2024-10-16T15:49:59.999000+00:00,,204,,
ELV,5m,1729093800000,2024-10-16T15:50:00+00:00,493.44,495,493.165,494.81,15821,1729094099999,2024-10-16T15:54:59.999000+00:00,,467,,
ELV,5m,1729094100000,2024-10-16T15:55:00+00:00,494.95,495.71,494.6,495.17,18204,1729094399999,2024-10-16T15:59:59.999000+00:00,,706,,
ELV,5m,1729094400000,2024-10-16T16:00:00+00:00,495.17,496.15,494.95,495.355,24871,1729094699999,2024-10-16T16:04:59.999000+00:00,,511,,
ELV,5m,1729094700000,2024-10-16T16:05:00+00:00,495.22,495.51,494.95,495.23,40209,1729094999999,2024-10-16T16:09:59.999000+00:00,,653,,
ELV,5m,1729095000000,2024-10-16T16:10:00+00:00,495.32,495.68,494.93,495.6,37471,1729095299999,2024-10-16T16:14:59.999000+00:00,,435,,
ELV,5m,1729095300000,2024-10-16T16:15:00+00:00,495.495,495.495,494.371,494.4,26932,1729095599999,2024-10-16T16:19:59.999000+00:00,,518,,
ELV,5m,1729095600000,2024-10-16T16:20:00+00:00,494.525,495.33,494.46,495.25,8337,1729095899999,2024-10-16T16:24:59.999000+00:00,,308,,
ELV,5m,1729095900000,2024-10-16T16:25:00+00:00,495.36,495.44,494.96,495.02,8746,1729096199999,2024-10-16T16:29:59.999000+00:00,,257,,
ELV,5m,1729096200000,2024-10-16T16:30:00+00:00,495.15,495.15,493.57,494.39,15658,1729096499999,2024-10-16T16:34:59.999000+00:00,,436,,
ELV,5m,1729096500000,2024-10-16T16:35:00+00:00,494.435,494.93,494.3,494.765,8272,1729096799999,2024-10-16T16:39:59.999000+00:00,,234,,
ELV,5m,1729096800000,2024-10-16T16:40:00+00:00,494.6,494.67,494.31,494.48,13251,1729097099999,2024-10-16T16:44:59.999000+00:00,,196,,
ELV,5m,1729097100000,2024-10-16T16:45:00+00:00,494.17,495.12,494.13,494.6525,9816,1729097399999,2024-10-16T16:49:59.999000+00:00,,320,,
ELV,5m,1729097400000,2024-10-16T16:50:00+00:00,494.535,494.94,494.3144,494.94,3123,1729097699999,2024-10-16T16:54:59.999000+00:00,,94,,
ELV,5m,1729097700000,2024-10-16T16:55:00+00:00,494.87,495.58,494.85,494.96,9528,1729097999999,2024-10-16T16:59:59.999000+00:00,,249,,
ELV,5m,1729098000000,2024-10-16T17:00:00+00:00,495.2,495.305,494.82,494.98,3076,1729098299999,2024-10-16T17:04:59.999000+00:00,,162,,
ELV,5m,1729098300000,2024-10-16T17:05:00+00:00,494.98,494.98,494.5,494.66,8656,1729098599999,2024-10-16T17:09:59.999000+00:00,,264,,
ELV,5m,1729098600000,2024-10-16T17:10:00+00:00,494.8399,495.03,494.805,494.805,7366,1729098899999,2024-10-16T17:14:59.999000+00:00,,208,,
ELV,5m,1729098900000,2024-10-16T17:15:00+00:00,494.805,494.84,494.01,494.01,9067,1729099199999,2024-10-16T17:19:59.999000+00:00,,291,,
ELV,5m,1729099200000,2024-10-16T17:20:00+00:00,494.08,494.51,494.025,494.51,7388,1729099499999,2024-10-16T17:24:59.999000+00:00,,315,,
ELV,5m,1729099500000,2024-10-16T17:25:00+00:00,494.735,494.77,494.52,494.56,22201,1729099799999,2024-10-16T17:29:59.999000+00:00,,159,,
ELV,5m,1729099800000,2024-10-16T17:30:00+00:00,494.41,494.66,494.16,494.38,8239,1729100099999,2024-10-16T17:34:59.999000+00:00,,293,,
ELV,5m,1729100100000,2024-10-16T17:35:00+00:00,494.495,494.795,494.49,494.795,3942,1729100399999,2024-10-16T17:39:59.999000+00:00,,141,,
ELV,5m,1729100400000,2024-10-16T17:40:00+00:00,494.795,495.12,494.795,494.96,5330,1729100699999,2024-10-16T17:44:59.999000+00:00,,210,,
ELV,5m,1729100700000,2024-10-16T17:45:00+00:00,494.91,495.3865,494.83,494.8301,7394,1729100999999,2024-10-16T17:49:59.999000+00:00,,272,,
ELV,5m,1729101000000,2024-10-16T17:50:00+00:00,495.03,495.03,494.65,494.88,4700,1729101299999,2024-10-16T17:54:59.999000+00:00,,185,,
ELV,5m,1729101300000,2024-10-16T17:55:00+00:00,494.75,494.86,494.6,494.67,6505,1729101599999,2024-10-16T17:59:59.999000+00:00,,224,,
ELV,5m,1729101600000,2024-10-16T18:00:00+00:00,494.67,495.2,494.62,494.82,18958,1729101899999,2024-10-16T18:04:59.999000+00:00,,479,,
ELV,5m,1729101900000,2024-10-16T18:05:00+00:00,494.82,494.92,494.66,494.92,6497,1729102199999,2024-10-16T18:09:59.999000+00:00,,208,,
ELV,5m,1729102200000,2024-10-16T18:10:00+00:00,494.8,495.235,494.64,495.235,8071,1729102499999,2024-10-16T18:14:59.999000+00:00,,260,,
ELV,5m,1729102500000,2024-10-16T18:15:00+00:00,495.23,495.3,494.9,495.235,12408,1729102799999,2024-10-16T18:19:59.999000+00:00,,295,,
ELV,5m,1729102800000,2024-10-16T18:20:00+00:00,495.235,495.45,494.875,495.165,14472,1729103099999,2024-10-16T18:24:59.999000+00:00,,337,,
ELV,5m,1729103100000,2024-10-16T18:25:00+00:00,495.11,495.281483,494.98,495.01,5547,1729103399999,2024-10-16T18:29:59.999000+00:00,,163,,
ELV,5m,1729103400000,2024-10-16T18:30:00+00:00,495.18,495.21,494.865,495,11248,1729103699999,2024-10-16T18:34:59.999000+00:00,,403,,
ELV,5m,1729103700000,2024-10-16T18:35:00+00:00,495.135,495.25,494.83,494.91,15576,1729103999999,2024-10-16T18:39:59.999000+00:00,,439,,
ELV,5m,1729104000000,2024-10-16T18:40:00+00:00,494.83,494.92,494.6,494.86,7833,1729104299999,2024-10-16T18:44:59.999000+00:00,,261,,
ELV,5m,1729104300000,2024-10-16T18:45:00+00:00,494.86,494.91,494.63,494.91,6928,1729104599999,2024-10-16T18:49:59.999000+00:00,,260,,
ELV,5m,1729104600000,2024-10-16T18:50:00+00:00,494.91,495.535,494.86,495.22,20413,1729104899999,2024-10-16T18:54:59.999000+00:00,,557,,
ELV,5m,1729104900000,2024-10-16T18:55:00+00:00,495.13,495.66,495.015,495.015,16177,1729105199999,2024-10-16T18:59:59.999000+00:00,,351,,
ELV,5m,1729105200000,2024-10-16T19:00:00+00:00,495.16,495.28,494.83,495.11,36766,1729105499999,2024-10-16T19:04:59.999000+00:00,,406,,
ELV,5m,1729105500000,2024-10-16T19:05:00+00:00,495.11,495.17,494.685,494.9,19159,1729105799999,2024-10-16T19:09:59.999000+00:00,,549,,
ELV,5m,1729105800000,2024-10-16T19:10:00+00:00,495.01,495.265,495,495.135,17518,1729106099999,2024-10-16T19:14:59.999000+00:00,,455,,
ELV,5m,1729106100000,2024-10-16T19:15:00+00:00,495.16,495.46,494.96,495.46,28760,1729106399999,2024-10-16T19:19:59.999000+00:00,,661,,
ELV,5m,1729106400000,2024-10-16T19:20:00+00:00,495.32,495.4,494.92,495.14,20448,1729106699999,2024-10-16T19:24:59.999000+00:00,,617,,
ELV,5m,1729106700000,2024-10-16T19:25:00+00:00,495.2537,495.2537,494.88,495.145,16621,1729106999999,2024-10-16T19:29:59.999000+00:00,,548,,
ELV,5m,1729107000000,2024-10-16T19:30:00+00:00,495.03,495.44,494.72,495.44,37483,1729107299999,2024-10-16T19:34:59.999000+00:00,,1070,,
ELV,5m,1729107300000,2024-10-16T19:35:00+00:00,495.435,496.57,495.29,496.35,44422,1729107599999,2024-10-16T19:39:59.999000+00:00,,859,,
ELV,5m,1729107600000,2024-10-16T19:40:00+00:00,496.39,496.68,496.1,496.1,26154,1729107899999,2024-10-16T19:44:59.999000+00:00,,852,,
ELV,5m,1729107900000,2024-10-16T19:45:00+00:00,496.13,497.34,496.02,497.28,44181,1729108199999,2024-10-16T19:49:59.999000+00:00,,1179,,
ELV,5m,1729108200000,2024-10-16T19:50:00+00:00,497.24,497.24,496.22,496.6,57960,1729108499999,2024-10-16T19:54:59.999000+00:00,,1633,,
ELV,5m,1729108500000,2024-10-16T19:55:00+00:00,496.6,497.12,496.47,497.03,142762,1729108799999,2024-10-16T19:59:59.999000+00:00,,3010,,
ELV,5m,1729108800000,2024-10-16T20:00:00+00:00,496.96,496.96,496.96,496.96,18573,1729109099999,2024-10-16T20:04:59.999000+00:00,,62,,
ELV,5m,1729110000000,2024-10-16T20:20:00+00:00,498,498,498,498,143,1729110299999,2024-10-16T20:24:59.999000+00:00,,2,,
ELV,5m,1729155600000,2024-10-17T09:00:00+00:00,495.73,495.73,495.73,495.73,117,1729155899999,2024-10-17T09:04:59.999000+00:00,,6,,
ELV,5m,1729159200000,2024-10-17T10:00:00+00:00,484.06,484.06,462.21,462.21,1383,1729159499999,2024-10-17T10:04:59.999000+00:00,,90,,
ELV,5m,1729159800000,2024-10-17T10:10:00+00:00,462.22,462.22,440,440.02,5386,1729160099999,2024-10-17T10:14:59.999000+00:00,,218,,
ELV,5m,1729160100000,2024-10-17T10:15:00+00:00,440.21,440.21,435,436.89,2519,1729160399999,2024-10-17T10:19:59.999000+00:00,,94,,
ELV,5m,1729160700000,2024-10-17T10:25:00+00:00,436.6,437,436.6,437,1057,1729160999999,2024-10-17T10:29:59.999000+00:00,,28,,
ELV,5m,1729161000000,2024-10-17T10:30:00+00:00,440.01,440.01,436.7,436.7,989,1729161299999,2024-10-17T10:34:59.999000+00:00,,69,,
ELV,5m,1729161300000,2024-10-17T10:35:00+00:00,435,435,432,432,2972,1729161599999,2024-10-17T10:39:59.999000+00:00,,71,,
ELV,5m,1729161600000,2024-10-17T10:40:00+00:00,431.99,431.99,431.99,431.99,318,1729161899999,2024-10-17T10:44:59.999000+00:00,,29,,
ELV,5m,1729161900000,2024-10-17T10:45:00+00:00,430,430,428,428,3681,1729162199999,2024-10-17T10:49:59.999000+00:00,,155,,
ELV,5m,1729162200000,2024-10-17T10:50:00+00:00,429.98,429.98,429.98,429.98,258,1729162499999,2024-10-17T10:54:59.999000+00:00,,11,,
ELV,5m,1729162500000,2024-10-17T10:55:00+00:00,429.99,429.99,429.98,429.98,599,1729162799999,2024-10-17T10:59:59.999000+00:00,,19,,
ELV,5m,1729162800000,2024-10-17T11:00:00+00:00,431,431,430,430,2505,1729163099999,2024-10-17T11:04:59.999000+00:00,,132,,
ELV,5m,1729163100000,2024-10-17T11:05:00+00:00,431,432.3,431,431,1212,1729163399999,2024-10-17T11:09:59.999000+00:00,,41,,
ELV,5m,1729163400000,2024-10-17T11:10:00+00:00,432.89,433,432.89,433,812,1729163699999,2024-10-17T11:14:59.999000+00:00,,17,,
ELV,5m,1729163700000,2024-10-17T11:15:00+00:00,434.59,443.86,434.59,443.86,4750,1729163999999,2024-10-17T11:19:59.999000+00:00,,197,,
ELV,5m,1729164000000,2024-10-17T11:20:00+00:00,442.62,442.62,437,437,2493,1729164299999,2024-10-17T11:24:59.999000+00:00,,115,,
ELV,5m,1729164300000,2024-10-17T11:25:00+00:00,436.49,440,436,436,8540,1729164599999,2024-10-17T11:29:59.999000+00:00,,196,,
ELV,5m,1729164900000,2024-10-17T11:35:00+00:00,437,437,436.46,437,1204,1729165199999,2024-10-17T11:39:59.999000+00:00,,30,,
ELV,5m,1729165200000,2024-10-17T11:40:00+00:00,438.5,444.59,436,437,14235,1729165499999,2024-10-17T11:44:59.999000+00:00,,325,,
ELV,5m,1729165500000,2024-10-17T11:45:00+00:00,437.51,438,437.51,438,744,1729165799999,2024-10-17T11:49:59.999000+00:00,,34,,
ELV,5m,1729165800000,2024-10-17T11:50:00+00:00,437.69,437.7,436.53,436.53,1193,1729166099999,2024-10-17T11:54:59.999000+00:00,,19,,
ELV,5m,1729166100000,2024-10-17T11:55:00+00:00,436.07,436.07,434,436,3438,1729166399999,2024-10-17T11:59:59.999000+00:00,,133,,
ELV,5m,1729166400000,2024-10-17T12:00:00+00:00,443,443.86,432.98,436.19,4996,1729166699999,2024-10-17T12:04:59.999000+00:00,,363,,
ELV,5m,1729166700000,2024-10-17T12:05:00+00:00,439.57,439.57,436,437.01,2040,1729166999999,2024-10-17T12:09:59.999000+00:00,,95,,
ELV,5m,1729167300000,2024-10-17T12:15:00+00:00,439.56,439.56,435,435,3608,1729167599999,2024-10-17T12:19:59.999000+00:00,,175,,
